Data,Local,Modalidade de Venda,Preço,Produto
2023-06-22,Manaus,LPC,3.0563,OC A1
2023-06-23,Manaus,LPC,3.13558,OC A1
2023-06-24,Manaus,LPC,3.13558,OC A1
2023-06-25,Manaus,LPC,3.13558,OC A1
2023-06-26,Manaus,LPC,3.13558,OC A1
2023-06-27,Manaus,LPC,3.13558,OC A1
2023-06-28,Manaus,LPC,3.13558,OC A1
2023-06-29,Manaus,LPC,3.13558,OC A1
2023-06-30,Manaus,LPC,3.04547,OC A1
2023-07-01,Manaus,LPC,3.04547,OC A1
2023-07-02,Manaus,LPC,3.04547,OC A1
2023-07-03,Manaus,LPC,3.04547,OC A1
2023-07-04,Manaus,LPC,3.04547,OC A1
2023-07-05,Manaus,LPC,3.04547,OC A1
2023-07-06,Manaus,LPC,3.04547,OC A1
2023-07-07,Manaus,LPC,3.13149,OC A1
2023-07-08,Manaus,LPC,3.13149,OC A1
2023-07-09,Manaus,LPC,3.13149,OC A1
2023-07-10,Manaus,LPC,3.13149,OC A1
2023-07-11,Manaus,LPC,3.13149,OC A1
2023-07-12,Manaus,LPC,3.13149,OC A1
2023-07-13,Manaus,LPC,3.13149,OC A1
2023-07-14,Manaus,LPC,3.26303,OC A1
2023-07-15,Manaus,LPC,3.26303,OC A1
2023-07-16,Manaus,LPC,3.26303,OC A1
2023-07-17,Manaus,LPC,3.26303,OC A1
2023-07-18,Manaus,LPC,3.26303,OC A1
2023-07-19,Manaus,LPC,3.26303,OC A1
2023-07-20,Manaus,LPC,3.26303,OC A1
2023-07-21,Manaus,LPC,3.26398,OC A1
2023-07-22,Manaus,LPC,3.26398,OC A1
2023-07-23,Manaus,LPC,3.26398,OC A1
2023-07-24,Manaus,LPC,3.26398,OC A1
2023-07-25,Manaus,LPC,3.26398,OC A1
2023-07-26,Manaus,LPC,3.26398,OC A1
2023-07-27,Manaus,LPC,3.26398,OC A1
2023-07-28,Manaus,LPC,3.30425,OC A1
2023-07-29,Manaus,LPC,3.30425,OC A1
2023-07-30,Manaus,LPC,3.30425,OC A1
2023-07-31,Manaus,LPC,3.30425,OC A1
2023-08-01,Manaus,LPC,3.30425,OC A1
2023-08-02,Manaus,LPC,3.30425,OC A1
2023-08-03,Manaus,LPC,3.30425,OC A1
2023-08-04,Manaus,LPC,3.29464,OC A1
2023-08-05,Manaus,LPC,3.29464,OC A1
2023-08-06,Manaus,LPC,3.29464,OC A1
2023-08-07,Manaus,LPC,3.29464,OC A1
2023-08-08,Manaus,LPC,3.29464,OC A1
2023-08-09,Manaus,LPC,3.29464,OC A1
2023-08-10,Manaus,LPC,3.29464,OC A1
2023-08-11,Manaus,LPC,3.41867,OC A1
2023-08-12,Manaus,LPC,3.41867,OC A1
2023-08-13,Manaus,LPC,3.41867,OC A1
2023-08-14,Manaus,LPC,3.41867,OC A1
2023-08-15,Manaus,LPC,3.41867,OC A1
2023-08-16,Manaus,LPC,3.41867,OC A1
2023-08-17,Manaus,LPC,3.41867,OC A1
2023-08-18,Manaus,LPC,3.41867,OC A1
2023-08-19,Manaus,LPC,3.41867,OC A1
2023-08-20,Manaus,LPC,3.41867,OC A1
2023-08-21,Manaus,LPC,3.41867,OC A1
2023-08-22,Manaus,LPC,3.41867,OC A1
2023-08-23,Manaus,LPC,3.41867,OC A1
2023-08-24,Manaus,LPC,3.41867,OC A1
2023-08-25,Manaus,LPC,3.41867,OC A1
2023-08-26,Manaus,LPC,3.41867,OC A1
2023-08-27,Manaus,LPC,3.41867,OC A1
2023-08-28,Manaus,LPC,3.41867,OC A1
2023-08-29,Manaus,LPC,3.41867,OC A1
2023-08-30,Manaus,LPC,3.41867,OC A1
2023-08-31,Manaus,LPC,3.41867,OC A1
2023-09-01,Manaus,LPC,3.41867,OC A1
2023-09-02,Manaus,LPC,3.41867,OC A1
2023-09-03,Manaus,LPC,3.41867,OC A1
2023-09-04,Manaus,LPC,3.41867,OC A1
2023-09-05,Manaus,LPC,3.41867,OC A1
2023-09-06,Manaus,LPC,3.41867,OC A1
2023-09-07,Manaus,LPC,3.41867,OC A1
2023-09-08,Manaus,LPC,3.41867,OC A1
2023-09-09,Manaus,LPC,3.57399,OC A1
2023-09-10,Manaus,LPC,3.57399,OC A1
2023-09-11,Manaus,LPC,3.57399,OC A1
2023-09-12,Manaus,LPC,3.57399,OC A1
2023-09-13,Manaus,LPC,3.57399,OC A1
2023-09-14,Manaus,LPC,3.57399,OC A1
2023-09-15,Manaus,LPC,3.62864,OC A1
2023-09-16,Manaus,LPC,3.62864,OC A1
2023-09-17,Manaus,LPC,3.62864,OC A1
2023-09-18,Manaus,LPC,3.62864,OC A1
2023-09-19,Manaus,LPC,3.62864,OC A1
2023-09-20,Manaus,LPC,3.62864,OC A1
2023-09-21,Manaus,LPC,3.62864,OC A1
2023-09-22,Manaus,LPC,3.72702,OC A1
2023-09-23,Manaus,LPC,3.72702,OC A1
2023-09-24,Manaus,LPC,3.72702,OC A1
2023-09-25,Manaus,LPC,3.72702,OC A1
2023-09-26,Manaus,LPC,3.72702,OC A1
2023-09-27,Manaus,LPC,3.72702,OC A1
2023-09-28,Manaus,LPC,3.72702,OC A1
2023-09-29,Manaus,LPC,3.72702,OC A1
2023-09-30,Manaus,LPC,3.72702,OC A1
2023-10-01,Manaus,LPC,3.72702,OC A1
2023-10-02,Manaus,LPC,3.72702,OC A1
2023-10-03,Manaus,LPC,3.72702,OC A1
2023-10-04,Manaus,LPC,3.72702,OC A1
2023-10-05,Manaus,LPC,3.72702,OC A1
2023-10-06,Manaus,LPC,3.76773,OC A1
2023-10-07,Manaus,LPC,3.76773,OC A1
2023-10-08,Manaus,LPC,3.76773,OC A1
2023-10-09,Manaus,LPC,3.76773,OC A1
2023-10-10,Manaus,LPC,3.76773,OC A1
2023-10-11,Manaus,LPC,3.76773,OC A1
2023-10-12,Manaus,LPC,3.76773,OC A1
2023-10-13,Manaus,LPC,3.76773,OC A1
2023-10-14,Manaus,LPC,3.68232,OC A1
2023-10-15,Manaus,LPC,3.68232,OC A1
2023-10-16,Manaus,LPC,3.68232,OC A1
2023-10-17,Manaus,LPC,3.68232,OC A1
2023-10-18,Manaus,LPC,3.68232,OC A1
2023-10-19,Manaus,LPC,3.68232,OC A1
2023-10-20,Manaus,LPC,3.79542,OC A1
2023-10-21,Manaus,LPC,3.79542,OC A1
2023-10-22,Manaus,LPC,3.79542,OC A1
2023-10-23,Manaus,LPC,3.79542,OC A1
2023-10-24,Manaus,LPC,3.79542,OC A1
2023-10-25,Manaus,LPC,3.79542,OC A1
2023-10-26,Manaus,LPC,3.79542,OC A1
2023-10-27,Manaus,LPC,3.73856,OC A1
2023-10-28,Manaus,LPC,3.73856,OC A1
2023-10-29,Manaus,LPC,3.73856,OC A1
2023-10-30,Manaus,LPC,3.73856,OC A1
2023-10-31,Manaus,LPC,3.73856,OC A1
2023-11-01,Manaus,LPC,3.73856,OC A1
2023-11-02,Manaus,LPC,3.73856,OC A1
2023-11-03,Manaus,LPC,3.73856,OC A1
2023-11-04,Manaus,LPC,3.73856,OC A1
2023-11-05,Manaus,LPC,3.73856,OC A1
2023-01-19,Manaus,FOB,3.2621,OC A1
2023-01-20,Manaus,FOB,3.2621,OC A1
2023-01-21,Manaus,FOB,3.2621,OC A1
2023-01-22,Manaus,FOB,3.2621,OC A1
2023-01-23,Manaus,FOB,3.2621,OC A1
2023-01-24,Manaus,FOB,3.2621,OC A1
2023-01-25,Manaus,FOB,3.2621,OC A1
2023-01-26,Manaus,FOB,3.196858,OC A1
2023-01-27,Manaus,FOB,3.196858,OC A1
2023-01-28,Manaus,FOB,3.196858,OC A1
2023-01-29,Manaus,FOB,3.196858,OC A1
2023-01-30,Manaus,FOB,3.196858,OC A1
2023-01-31,Manaus,FOB,3.196858,OC A1
2023-02-01,Manaus,FOB,3.0472,OC A1
2023-02-02,Manaus,FOB,3.0472,OC A1
2023-02-03,Manaus,FOB,3.0472,OC A1
2023-02-04,Manaus,FOB,3.0472,OC A1
2023-02-05,Manaus,FOB,3.0472,OC A1
2023-02-06,Manaus,FOB,3.0472,OC A1
2023-02-07,Manaus,FOB,3.0472,OC A1
2023-02-08,Manaus,FOB,3.0472,OC A1
2023-02-09,Manaus,FOB,3.0472,OC A1
2023-02-10,Manaus,FOB,3.0472,OC A1
2023-02-11,Manaus,FOB,3.0472,OC A1
2023-02-12,Manaus,FOB,3.0472,OC A1
2023-02-13,Manaus,FOB,3.0472,OC A1
2023-02-14,Manaus,FOB,3.0472,OC A1
2023-02-15,Manaus,FOB,3.0472,OC A1
2023-02-16,Manaus,FOB,3.0472,OC A1
2023-02-17,Manaus,FOB,3.0472,OC A1
2023-02-18,Manaus,FOB,3.0472,OC A1
2023-02-19,Manaus,FOB,3.0472,OC A1
2023-02-20,Manaus,FOB,3.0472,OC A1
2023-02-21,Manaus,FOB,3.0472,OC A1
2023-02-22,Manaus,FOB,3.0472,OC A1
2023-02-23,Manaus,FOB,3.0472,OC A1
2023-02-24,Manaus,FOB,3.0472,OC A1
2023-02-25,Manaus,FOB,3.0472,OC A1
2023-02-26,Manaus,FOB,3.0472,OC A1
2023-02-27,Manaus,FOB,3.0472,OC A1
2023-02-28,Manaus,FOB,3.0472,OC A1
2023-03-01,Manaus,FOB,3.0472,OC A1
2023-03-02,Manaus,FOB,3.0472,OC A1
2023-03-03,Manaus,FOB,3.0472,OC A1
2023-03-04,Manaus,FOB,3.0472,OC A1
2023-03-05,Manaus,FOB,3.0472,OC A1
2023-03-06,Manaus,FOB,3.0472,OC A1
2023-03-07,Manaus,FOB,3.0472,OC A1
2023-03-08,Manaus,FOB,3.0472,OC A1
2023-03-09,Manaus,FOB,3.0472,OC A1
2023-03-10,Manaus,FOB,3.0472,OC A1
2023-03-11,Manaus,FOB,3.0472,OC A1
2023-03-12,Manaus,FOB,3.0472,OC A1
2023-03-13,Manaus,FOB,3.0472,OC A1
2023-03-14,Manaus,FOB,3.0472,OC A1
2023-03-15,Manaus,FOB,3.0472,OC A1
2023-03-16,Manaus,FOB,3.0472,OC A1
2023-03-17,Manaus,FOB,3.0472,OC A1
2023-03-18,Manaus,FOB,3.0472,OC A1
2023-03-19,Manaus,FOB,3.0472,OC A1
2023-03-20,Manaus,FOB,3.0472,OC A1
2023-03-21,Manaus,FOB,3.0472,OC A1
2023-03-22,Manaus,FOB,3.0472,OC A1
2023-03-23,Manaus,FOB,3.0472,OC A1
2023-03-24,Manaus,FOB,3.0472,OC A1
2023-03-25,Manaus,FOB,3.0472,OC A1
2023-03-26,Manaus,FOB,3.0472,OC A1
2023-03-27,Manaus,FOB,3.0472,OC A1
2023-03-28,Manaus,FOB,3.0472,OC A1
2023-03-29,Manaus,FOB,3.0472,OC A1
2023-03-30,Manaus,FOB,3.0472,OC A1
2023-03-31,Manaus,FOB,3.0472,OC A1
2023-04-01,Manaus,FOB,3.0472,OC A1
2023-04-02,Manaus,FOB,3.0472,OC A1
2023-04-03,Manaus,FOB,3.0472,OC A1
2023-04-04,Manaus,FOB,3.0472,OC A1
2023-04-05,Manaus,FOB,3.0472,OC A1
2023-04-06,Manaus,FOB,3.0472,OC A1
2023-04-07,Manaus,FOB,3.0472,OC A1
2023-04-08,Manaus,FOB,3.0472,OC A1
2023-04-09,Manaus,FOB,3.0472,OC A1
2023-04-10,Manaus,FOB,3.0472,OC A1
2023-04-11,Manaus,FOB,3.0472,OC A1
2023-04-12,Manaus,FOB,3.0472,OC A1
2023-04-13,Manaus,FOB,3.0472,OC A1
2023-04-14,Manaus,FOB,3.0472,OC A1
2023-04-15,Manaus,FOB,3.0472,OC A1
2023-04-16,Manaus,FOB,3.0472,OC A1
2023-04-17,Manaus,FOB,3.0472,OC A1
2023-04-18,Manaus,FOB,3.0472,OC A1
2023-04-19,Manaus,FOB,3.0472,OC A1
2023-04-20,Manaus,FOB,3.015,OC A1
2023-04-21,Manaus,FOB,3.015,OC A1
2023-04-22,Manaus,FOB,3.015,OC A1
2023-04-23,Manaus,FOB,3.015,OC A1
2023-04-24,Manaus,FOB,3.015,OC A1
2023-04-25,Manaus,FOB,3.015,OC A1
2023-04-26,Manaus,FOB,3.015,OC A1
2023-04-27,Manaus,FOB,3.015,OC A1
2023-04-28,Manaus,FOB,3.015,OC A1
2023-04-29,Manaus,FOB,3.015,OC A1
2023-04-30,Manaus,FOB,3.015,OC A1
2023-05-01,Manaus,FOB,3.015,OC A1
2023-05-02,Manaus,FOB,3.015,OC A1
2023-05-03,Manaus,FOB,3.015,OC A1
2023-05-04,Manaus,FOB,3.015,OC A1
2023-05-05,Manaus,FOB,2.87022,OC A1
2023-05-06,Manaus,FOB,2.87022,OC A1
2023-05-07,Manaus,FOB,2.87022,OC A1
2023-05-08,Manaus,FOB,2.87022,OC A1
2023-05-09,Manaus,FOB,2.87022,OC A1
2023-05-10,Manaus,FOB,2.87022,OC A1
2023-05-11,Manaus,FOB,2.87022,OC A1
2023-05-12,Manaus,FOB,2.72403,OC A1
2023-05-13,Manaus,FOB,2.72403,OC A1
2023-05-14,Manaus,FOB,2.72403,OC A1
2023-05-15,Manaus,FOB,2.72403,OC A1
2023-05-16,Manaus,FOB,2.72403,OC A1
2023-05-17,Manaus,FOB,2.72403,OC A1
2023-05-18,Manaus,FOB,2.72403,OC A1
2023-05-19,Manaus,FOB,2.68185,OC A1
2023-05-20,Manaus,FOB,2.68185,OC A1
2023-05-21,Manaus,FOB,2.68185,OC A1
2023-05-22,Manaus,FOB,2.68185,OC A1
2023-05-23,Manaus,FOB,2.68185,OC A1
2023-05-24,Manaus,FOB,2.68185,OC A1
2023-05-25,Manaus,FOB,2.68185,OC A1
2023-05-26,Manaus,FOB,2.74288,OC A1
2023-05-27,Manaus,FOB,2.74288,OC A1
2023-05-28,Manaus,FOB,2.74288,OC A1
2023-05-29,Manaus,FOB,2.74288,OC A1
2023-05-30,Manaus,FOB,2.74288,OC A1
2023-05-31,Manaus,FOB,2.74288,OC A1
2023-06-01,Manaus,FOB,2.74288,OC A1
2023-06-02,Manaus,FOB,2.73232,OC A1
2023-06-03,Manaus,FOB,2.73232,OC A1
2023-06-04,Manaus,FOB,2.73232,OC A1
2023-06-05,Manaus,FOB,2.73232,OC A1
2023-06-06,Manaus,FOB,2.73232,OC A1
2023-06-07,Manaus,FOB,2.73232,OC A1
2023-06-08,Manaus,FOB,2.73232,OC A1
2023-06-09,Manaus,FOB,2.73232,OC A1
2023-06-10,Manaus,FOB,2.71281,OC A1
2023-06-11,Manaus,FOB,2.71281,OC A1
2023-06-12,Manaus,FOB,2.71281,OC A1
2023-06-13,Manaus,FOB,2.71281,OC A1
2023-06-14,Manaus,FOB,2.71281,OC A1
2023-06-15,Manaus,FOB,2.71281,OC A1
2023-06-16,Manaus,FOB,2.62679,OC A1
2023-06-17,Manaus,FOB,2.62679,OC A1
2023-06-18,Manaus,FOB,2.62679,OC A1
2023-06-19,Manaus,FOB,2.62679,OC A1
2023-06-20,Manaus,FOB,2.62679,OC A1
2023-06-21,Manaus,FOB,2.62679,OC A1
2023-06-22,Manaus,FOB,2.62679,OC A1
2023-06-23,Manaus,FOB,2.70321,OC A1
2023-06-24,Manaus,FOB,2.70321,OC A1
2023-06-25,Manaus,FOB,2.70321,OC A1
2023-06-26,Manaus,FOB,2.70321,OC A1
2023-06-27,Manaus,FOB,2.70321,OC A1
2023-06-28,Manaus,FOB,2.70321,OC A1
2023-06-29,Manaus,FOB,2.70321,OC A1
2023-06-30,Manaus,FOB,2.69716,OC A1
2023-07-01,Manaus,FOB,2.69716,OC A1
2023-07-02,Manaus,FOB,2.69716,OC A1
2023-07-03,Manaus,FOB,2.69716,OC A1
2023-07-04,Manaus,FOB,2.69716,OC A1
2023-07-05,Manaus,FOB,2.69716,OC A1
2023-07-06,Manaus,FOB,2.69716,OC A1
2023-07-07,Manaus,FOB,2.69544,OC A1
2023-07-08,Manaus,FOB,2.69544,OC A1
2023-07-09,Manaus,FOB,2.69544,OC A1
2023-07-10,Manaus,FOB,2.69544,OC A1
2023-07-11,Manaus,FOB,2.69544,OC A1
2023-07-12,Manaus,FOB,2.69544,OC A1
2023-07-13,Manaus,FOB,2.69544,OC A1
2023-07-14,Manaus,FOB,2.82294,OC A1
2023-07-15,Manaus,FOB,2.82294,OC A1
2023-07-16,Manaus,FOB,2.82294,OC A1
2023-07-17,Manaus,FOB,2.82294,OC A1
2023-07-18,Manaus,FOB,2.82294,OC A1
2023-07-19,Manaus,FOB,2.82294,OC A1
2023-07-20,Manaus,FOB,2.82294,OC A1
2023-07-21,Manaus,FOB,2.82964,OC A1
2023-07-22,Manaus,FOB,2.82964,OC A1
2023-07-23,Manaus,FOB,2.82964,OC A1
2023-07-24,Manaus,FOB,2.82964,OC A1
2023-07-25,Manaus,FOB,2.82964,OC A1
2023-07-26,Manaus,FOB,2.82964,OC A1
2023-07-27,Manaus,FOB,2.82964,OC A1
2023-07-28,Manaus,FOB,2.87425,OC A1
2023-07-29,Manaus,FOB,2.87425,OC A1
2023-07-30,Manaus,FOB,2.87425,OC A1
2023-07-31,Manaus,FOB,2.87425,OC A1
2023-08-01,Manaus,FOB,2.87425,OC A1
2023-08-02,Manaus,FOB,2.87425,OC A1
2023-08-03,Manaus,FOB,2.87425,OC A1
2023-08-04,Manaus,FOB,2.87711,OC A1
2023-08-05,Manaus,FOB,2.87711,OC A1
2023-08-06,Manaus,FOB,2.87711,OC A1
2023-08-07,Manaus,FOB,2.87711,OC A1
2023-08-08,Manaus,FOB,2.87711,OC A1
2023-08-09,Manaus,FOB,2.87711,OC A1
2023-08-10,Manaus,FOB,2.87711,OC A1
2023-08-11,Manaus,FOB,3.10219,OC A1
2023-08-12,Manaus,FOB,3.10219,OC A1
2023-08-13,Manaus,FOB,3.10219,OC A1
2023-08-14,Manaus,FOB,3.10219,OC A1
2023-08-15,Manaus,FOB,3.10219,OC A1
2023-08-16,Manaus,FOB,3.10219,OC A1
2023-08-17,Manaus,FOB,3.10219,OC A1
2023-08-18,Manaus,FOB,3.10219,OC A1
2023-08-19,Manaus,FOB,3.10219,OC A1
2023-08-20,Manaus,FOB,3.10219,OC A1
2023-08-21,Manaus,FOB,3.10219,OC A1
2023-08-22,Manaus,FOB,3.10219,OC A1
2023-08-23,Manaus,FOB,3.10219,OC A1
2023-08-24,Manaus,FOB,3.10219,OC A1
2023-08-25,Manaus,FOB,3.10219,OC A1
2023-08-26,Manaus,FOB,3.10219,OC A1
2023-08-27,Manaus,FOB,3.10219,OC A1
2023-08-28,Manaus,FOB,3.10219,OC A1
2023-08-29,Manaus,FOB,3.10219,OC A1
2023-08-30,Manaus,FOB,3.10219,OC A1
2023-08-31,Manaus,FOB,3.10219,OC A1
2023-09-01,Manaus,FOB,3.10219,OC A1
2023-09-02,Manaus,FOB,3.10219,OC A1
2023-09-03,Manaus,FOB,3.10219,OC A1
2023-09-04,Manaus,FOB,3.10219,OC A1
2023-09-05,Manaus,FOB,3.10219,OC A1
2023-09-06,Manaus,FOB,3.10219,OC A1
2023-09-07,Manaus,FOB,3.10219,OC A1
2023-09-08,Manaus,FOB,3.10219,OC A1
2023-09-09,Manaus,FOB,3.1664,OC A1
2023-09-10,Manaus,FOB,3.1664,OC A1
2023-09-11,Manaus,FOB,3.1664,OC A1
2023-09-12,Manaus,FOB,3.1664,OC A1
2023-09-13,Manaus,FOB,3.1664,OC A1
2023-09-14,Manaus,FOB,3.1664,OC A1
2023-09-15,Manaus,FOB,3.2541,OC A1
2023-09-16,Manaus,FOB,3.2541,OC A1
2023-09-17,Manaus,FOB,3.2541,OC A1
2023-09-18,Manaus,FOB,3.2541,OC A1
2023-09-19,Manaus,FOB,3.2541,OC A1
2023-09-20,Manaus,FOB,3.2541,OC A1
2023-09-21,Manaus,FOB,3.2541,OC A1
2023-09-22,Manaus,FOB,3.29436,OC A1
2023-09-23,Manaus,FOB,3.29436,OC A1
2023-09-24,Manaus,FOB,3.29436,OC A1
2023-09-25,Manaus,FOB,3.29436,OC A1
2023-09-26,Manaus,FOB,3.29436,OC A1
2023-09-27,Manaus,FOB,3.29436,OC A1
2023-09-28,Manaus,FOB,3.29436,OC A1
2023-09-29,Manaus,FOB,3.2417,OC A1
2023-09-30,Manaus,FOB,3.2417,OC A1
2023-10-01,Manaus,FOB,3.2417,OC A1
2023-10-02,Manaus,FOB,3.2417,OC A1
2023-10-03,Manaus,FOB,3.2417,OC A1
2023-10-04,Manaus,FOB,3.2417,OC A1
2023-10-05,Manaus,FOB,3.2417,OC A1
2023-10-06,Manaus,FOB,3.1723,OC A1
2023-10-07,Manaus,FOB,3.1723,OC A1
2023-10-08,Manaus,FOB,3.1723,OC A1
2023-10-09,Manaus,FOB,3.1723,OC A1
2023-10-10,Manaus,FOB,3.1723,OC A1
2023-10-11,Manaus,FOB,3.1723,OC A1
2023-10-12,Manaus,FOB,3.1723,OC A1
2023-10-13,Manaus,FOB,3.1723,OC A1
2023-10-14,Manaus,FOB,3.29796,OC A1
2023-10-15,Manaus,FOB,3.29796,OC A1
2023-10-16,Manaus,FOB,3.29796,OC A1
2023-10-17,Manaus,FOB,3.29796,OC A1
2023-10-18,Manaus,FOB,3.29796,OC A1
2023-10-19,Manaus,FOB,3.29796,OC A1
2023-10-20,Manaus,FOB,3.41153,OC A1
2023-10-21,Manaus,FOB,3.41153,OC A1
2023-10-22,Manaus,FOB,3.41153,OC A1
2023-10-23,Manaus,FOB,3.41153,OC A1
2023-10-24,Manaus,FOB,3.41153,OC A1
2023-10-25,Manaus,FOB,3.41153,OC A1
2023-10-26,Manaus,FOB,3.41153,OC A1
2023-10-27,Manaus,FOB,3.28749,OC A1
2023-10-28,Manaus,FOB,3.28749,OC A1
2023-10-29,Manaus,FOB,3.28749,OC A1
2023-10-30,Manaus,FOB,3.28749,OC A1
2023-10-31,Manaus,FOB,3.28749,OC A1
2023-11-01,Manaus,FOB,3.28749,OC A1
2023-11-02,Manaus,FOB,3.28749,OC A1
2023-11-03,Manaus,FOB,3.28749,OC A1
2023-11-04,Manaus,FOB,3.28749,OC A1
2023-11-05,Manaus,FOB,3.28749,OC A1
2022-12-01,Manaus,FOB,4.1279454,Bunker
2022-12-02,Manaus,FOB,4.1279454,Bunker
2022-12-03,Manaus,FOB,4.1279454,Bunker
2022-12-04,Manaus,FOB,4.1279454,Bunker
2022-12-05,Manaus,FOB,4.1279454,Bunker
2022-12-06,Manaus,FOB,4.1279454,Bunker
2022-12-07,Manaus,FOB,4.1279454,Bunker
2022-12-08,Manaus,FOB,4.1279454,Bunker
2022-12-09,Manaus,FOB,4.1279454,Bunker
2022-12-10,Manaus,FOB,4.1279454,Bunker
2022-12-11,Manaus,FOB,4.1279454,Bunker
2022-12-12,Manaus,FOB,4.1279454,Bunker
2022-12-13,Manaus,FOB,4.1279454,Bunker
2022-12-14,Manaus,FOB,4.1279454,Bunker
2022-12-15,Manaus,FOB,4.1279454,Bunker
2022-12-16,Manaus,FOB,4.1279454,Bunker
2022-12-17,Manaus,FOB,4.1279454,Bunker
2022-12-18,Manaus,FOB,4.1279454,Bunker
2022-12-19,Manaus,FOB,4.1279454,Bunker
2022-12-20,Manaus,FOB,4.1279454,Bunker
2022-12-21,Manaus,FOB,4.1279454,Bunker
2022-12-22,Manaus,FOB,4.1279454,Bunker
2022-12-23,Manaus,FOB,4.1279454,Bunker
2022-12-24,Manaus,FOB,4.1279454,Bunker
2022-12-25,Manaus,FOB,4.1279454,Bunker
2022-12-26,Manaus,FOB,4.1279454,Bunker
2022-12-27,Manaus,FOB,4.1279454,Bunker
2022-12-28,Manaus,FOB,4.1279454,Bunker
2022-12-29,Manaus,FOB,4.1279454,Bunker
2022-12-30,Manaus,FOB,4.1279454,Bunker
2022-12-31,Manaus,FOB,4.1279454,Bunker
2023-01-01,Manaus,FOB,4.1279454,Bunker
2023-01-02,Manaus,FOB,4.1279454,Bunker
2023-01-03,Manaus,FOB,4.1279454,Bunker
2023-01-04,Manaus,FOB,4.1279454,Bunker
2023-01-05,Manaus,FOB,4.1279454,Bunker
2023-01-06,Manaus,FOB,4.1279454,Bunker
2023-01-07,Manaus,FOB,4.1279454,Bunker
2023-01-08,Manaus,FOB,4.1279454,Bunker
2023-01-09,Manaus,FOB,4.1279454,Bunker
2023-01-10,Manaus,FOB,4.1279454,Bunker
2023-01-11,Manaus,FOB,4.1279454,Bunker
2023-01-12,Manaus,FOB,4.1279454,Bunker
2023-01-13,Manaus,FOB,4.1279454,Bunker
2023-01-14,Manaus,FOB,4.1279454,Bunker
2023-01-15,Manaus,FOB,4.1279454,Bunker
2023-01-16,Manaus,FOB,4.1279454,Bunker
2023-01-17,Manaus,FOB,4.1279454,Bunker
2023-01-18,Manaus,FOB,4.1279454,Bunker
2023-01-19,Manaus,FOB,4.127945,Bunker
2023-01-20,Manaus,FOB,4.127945,Bunker
2023-01-21,Manaus,FOB,4.127945,Bunker
2023-01-22,Manaus,FOB,4.127945,Bunker
2023-01-23,Manaus,FOB,4.127945,Bunker
2023-01-24,Manaus,FOB,4.127945,Bunker
2023-01-25,Manaus,FOB,4.127945,Bunker
2023-01-26,Manaus,FOB,4.1279454,Bunker
2023-01-27,Manaus,FOB,4.1279454,Bunker
2023-01-28,Manaus,FOB,4.1279454,Bunker
2023-01-29,Manaus,FOB,4.1279454,Bunker
2023-01-30,Manaus,FOB,4.1279454,Bunker
2023-01-31,Manaus,FOB,4.1279454,Bunker
2023-02-01,Manaus,FOB,4.1279454,Bunker
2023-02-02,Manaus,FOB,4.1279454,Bunker
2023-02-03,Manaus,FOB,4.1279454,Bunker
2023-02-04,Manaus,FOB,4.1279454,Bunker
2023-02-05,Manaus,FOB,4.1279454,Bunker
2023-02-06,Manaus,FOB,4.1279454,Bunker
2023-02-07,Manaus,FOB,4.1279454,Bunker
2023-02-08,Manaus,FOB,4.1279454,Bunker
2023-02-09,Manaus,FOB,4.1279454,Bunker
2023-02-10,Manaus,FOB,4.1279454,Bunker
2023-02-11,Manaus,FOB,4.1279454,Bunker
2023-02-12,Manaus,FOB,4.1279454,Bunker
2023-02-13,Manaus,FOB,4.1279454,Bunker
2023-02-14,Manaus,FOB,4.1279454,Bunker
2023-02-15,Manaus,FOB,4.1279454,Bunker
2023-02-16,Manaus,FOB,4.1279454,Bunker
2023-02-17,Manaus,FOB,4.1279454,Bunker
2023-02-18,Manaus,FOB,4.1279454,Bunker
2023-02-19,Manaus,FOB,4.1279454,Bunker
2023-02-20,Manaus,FOB,4.1279454,Bunker
2023-02-21,Manaus,FOB,4.1279454,Bunker
2023-02-22,Manaus,FOB,4.1279454,Bunker
2023-02-23,Manaus,FOB,4.1279454,Bunker
2023-02-24,Manaus,FOB,4.1279454,Bunker
2023-02-25,Manaus,FOB,4.1279454,Bunker
2023-02-26,Manaus,FOB,4.1279454,Bunker
2023-02-27,Manaus,FOB,4.1279454,Bunker
2023-02-28,Manaus,FOB,4.1279454,Bunker
2023-03-01,Manaus,FOB,4.1279454,Bunker
2023-03-02,Manaus,FOB,4.1279454,Bunker
2023-03-03,Manaus,FOB,4.1279454,Bunker
2023-03-04,Manaus,FOB,4.1279454,Bunker
2023-03-05,Manaus,FOB,4.1279454,Bunker
2023-03-06,Manaus,FOB,4.1279454,Bunker
2023-03-07,Manaus,FOB,4.1279454,Bunker
2023-03-08,Manaus,FOB,4.1279454,Bunker
2023-03-09,Manaus,FOB,4.1279454,Bunker
2023-03-10,Manaus,FOB,4.1279454,Bunker
2023-03-11,Manaus,FOB,4.1279454,Bunker
2023-03-12,Manaus,FOB,4.1279454,Bunker
2023-03-13,Manaus,FOB,4.1279454,Bunker
2023-03-14,Manaus,FOB,4.1279454,Bunker
2023-03-15,Manaus,FOB,4.1279454,Bunker
2023-03-16,Manaus,FOB,4.1279454,Bunker
